"Thursday, August 24, 2017",9:00 am - 5:30 pm,"Levis Faculty Center (919 West Illinois Street, Urbana, IL)",Humanities Retreat,"At a time when local fiscal catastrophe has only just been averted, we need ways of thinking aloud together about how to stake a claim for our research and teaching in the university and the world. Since last spring we have been in conversation with many of you about the information, resources and problem-solving tools we need to do just that. Thanks to the generosity of faculty, staff and students who have committed their time and energy to helping us map the day, we have organized two dozen presentations that address many of the issues scholars in the humanities and related fields grapple with as both individual scholars and as a set of interdependent communities at Illinois.The program and schedule can be seen at the humanities retreat website.   In order to plan for catering and space allocation we are asking you to pre-register for the day’s events here using the online pre-registration form. The deadline for pre-registration is August 11, 2017.   For the full Humanities Retreat schedule and session descriptions, please see the Humanities Retreat website."
"Friday, August 25, 2017",All Day,Foreign Languages Building,EALC Japanese and Korean Placement Tests,"The Japanese and Korean placement tests will be held Friday, August 25, 2017, in the Foreign Languages Buildling. Please see the link below for times and locations and to register for the tests: https://apps.atlas.illinois.edu/FormBuilderSurvey/Survey/LAS/SLCL/japanese_korean_placement_test/"
"Sunday, August 27, 2017",11:30 am,"Behind David Kinley Hall, by the fountain",PS Quad Day Event,New students are invited to come meet each other as well as returning political science majors. We will have light refreshments and then will all walk over to Quad Day together.
"Monday, August 28, 2017",10:00 am,171 Roger Adams Laboratory,"Mr. Christopher Schwalen, Final Defense, UIUC, ""Practical applications of genomics to natural product discovery and biosynthesis""",Advisor: Prof. Doug Mitchell
"Monday, August 28, 2017",3:30 - 5:00 pm,317 DKH,"Samuel Bazzi: Unity in Diversity: Ethnicity, Migration and Nation Building in Indonesia",
"Monday, August 28, 2017",4:00 - 5:00 pm,300C,Career & Job Development Committee Meeting,
"Monday, August 28, 2017",4:00 pm,116 Roger Adams Lab,"Fuson Student Talks: Mr. Kaibo Feng, UIUC, ""Remote Oxidation of Aliphatic C—H Bonds in Nitrogen-Containing Molecules"" and Mr. Lucas Hernandez, UIUC, ""Total Synthesis of (+)-7-Deoxypancratistatin from Benzene""",Reception immediately following in the 'A' Atrium CLSL
"Monday, August 28, 2017",5:00 pm,Meet at the IEI,Wal-Mart Trip,
"Tuesday, August 29, 2017",9:00 am,153 Mechanical Engineering Building,EPT,
"Tuesday, August 29, 2017",12:30 - 1:30 pm,ARCH 302,Applied Micro Research Lunch Orientation,
"Tuesday, August 29, 2017",2:00 pm,158 Loomis,Orientation 1,
"Tuesday, August 29, 2017",3:00 pm  4:30 pm,Illini Union 210 - Central Lounge,Opening Roundtable & Fall Reception: New Leaders of Transatlantic Relations - Future Prospects,"Opening Roundtable & Fall ReceptionNew Leaders of Transatlantic Relations: Future Prospects Speakers:Scott AlthausProfessor, Political Science & Director, Cline Center for Democracy, University of IllinoisZsuzsa GilleProfessor, Sociology & Director, Global Studies, University of IllinoisKostas KourtikakisTeaching Associate Professor, Political Science, University of Illinois Moderator: Neil Vander Most, Visiting Coordinator of Academic Programs, EU Center, University of Illinois Tuesday August 29, 20173:00-4:30 pm EUC Fall Reception to followfrom 4:30-6:00 pmIllini Union 210- General Lounge1401 W Green St., Urbana"
"Tuesday, August 29, 2017",4:00 - 5:30 pm,Lucy Ellis Lounge (Foreign Languages Building 1080),Welcome Celebration,"The Department of Linguistics Welcome Celebration    Come and meet our new Linguistics and MATESL students and Faculty!                                 Tuesday, August 29, 2017 from 4:00-5:30pm Lucy Ellis Lounge (1080FLB)"
"Tuesday, August 29, 2017",4:00 pm,1024 Chem Annex,"Piper Award Seminar Yun Ji Park, UIUC, ""Bio-inspired First-row Transition Metal Complexes for Small Molecule Activation""",
"Wednesday, August 30, 2017",9:00 am,119 MSEB,Orientation 2,
"Wednesday, August 30, 2017",2:00 pm,106B1 Engineering Hall,Orientation 3,
"Wednesday, August 30, 2017",3:00 - 5:00 pm,Illini Union Room 210,A Book in Common,The Great Derangement Climate Change and the Unthinkable  Amitav Ghosh
"Thursday, August 31, 2017",All Day,"Krannert Art Museum Main Level, Contemporary Gallery","KAM Exhibit | Coveting Nature: Art, Collecting, and Natural History in Early Modern Europe","Coveting Nature explores the ways in which botanists and entomologists worked in tandem with artists and illustrators to record and disseminate knowledge in the early modern period (1500-1800). Natural history owes much to the tradition of assembling cabinets of curiosity in which natural specimens were collected alongside objects with geological, ethnographic, and artistic significance. In this period, the refinement of printed images revolutionized the observational sciences. Increasingly sophisticated woodcuts and eventually engravings, which could be augmented with hand coloring, largely superseded hand-drawn images, more crude woodcuts, and verbal descriptions in scientific publications, while also appealing to artists and art lovers."
"Thursday, August 31, 2017",All Day,"Krannert Art Museum Main Level, Rosann Gelvin Noel Annex, Light Court, and West Gallery",KAM Exhibit | Propositions on Revolution (Slogans for a Future),This exhibition takes the centennial of the Russian Revolution as an occasion to think about revolution as a broad category. It adopts a working method employed by early twentieth-century political organizers who co-authored slogans as a brainstorming device for developing consciousness of their contemporary situation and consensus about how to move forward.
"Thursday, August 31, 2017",All Day,Krannert Art Museum,KAM Exhibit | World on the Horizon: Swahili Arts Across the Indian Ocean,"World on the Horizon: Swahili Arts Across the Indian Ocean will be the first major traveling exhibition dedicated to the arts of the Swahili coast and their historically deep, fluid, and enduring connections to eastern and central Africa and the port towns of the western Indian Ocean world. The exhibition will offer audiences an unprecedented opportunity to view over 100 artworks brought together from public and private collections in East Africa, Europe, Oman, and the United States."
"Thursday, August 31, 2017",All Day,"Krannert Art Museum Main level, Rosann Gelvin Noel Gallery",KAM Exhibit | 2017 School of Art + Design Faculty Exhibition,"The 2017 Annual Faculty Exhibition will mark the 92nd year of longstanding collaboration between the School of Art + Design and Krannert Art Museum to showcase current work by studio faculty teaching in the School of Art + Design. Works on view will include painting, printmaking, ceramics, sculpture, photography, jewelry, metals, new media, graphic design, and industrial design."
"Thursday, August 31, 2017",11:00 am,Meet at the IEI,McKinley Visit (Orange),
"Thursday, August 31, 2017",1:00 pm,Meet at the IEI,McKinley Visit (Blue),
,1:00 pm,1024 Chem Annex,"Ryan Baumgartner, UIUC, Klemperer Award Seminar, ""Catalysis of Polypeptide Polymerizations Induced by Secondary and Tertiary Structures""",
"Thursday, August 31, 2017",4:00 pm,Illini Union Basement,Bowling,
"Thursday, August 31, 2017",6:00 pm,Krannert Art Museum Council,KAM Exhibits Opening Night Public Reception,"This public reception celebrates the opening night of the new Fall 2017 exhibitions. There will be an opening welcome by Allyson Purpura, senior curator and curator of Global African Arts, and Prita Meier, assistant professor of Art History at New York University at 6pm.  The museum will be open until 9pm.  Cash bar provided by Michael's Catering. Hosted by Krannert Art Museum Council. The Krannert Art Museum website."
"Thursday, August 31, 2017",6:00 pm,"Krannert Art Museum (500 East Peabody Drive, Champaign, IL 61820)","Opening Night Reception of Krannert Art Museum Exhibit ""Propositions on Revolution (Slogans for a Future)"" (1917/2017 Event Series)","This exhibition adopts a working method employed by early twentieth-century political organizers who co-authored slogans as a brainstorming device for developing consciousness of their contemporary situation and consensus about how to move forward. These slogans were intended less as propaganda than as agitation, propositions to be picked up and discussed in an ongoing process of collective self-production. Each of the works of contemporary art in this exhibition—by Chto Delat’, Tacita Dean, Coco Fusco, Jennifer Moon, Tameka Norris, and The Propeller Group—has been selected for its potential to start a conversation about what revolution means in our contemporary moment."
"Thursday, August 31, 2017",7:00 - 8:50 pm,213 Gregory Hall,Welcome Event,
"Thursday, August 31, 2017",All Day,"Krannert Art Museum Main Level, Contemporary Gallery","KAM Exhibit | Coveting Nature: Art, Collecting, and Natural History in Early Modern Europe","Coveting Nature explores the ways in which botanists and entomologists worked in tandem with artists and illustrators to record and disseminate knowledge in the early modern period (1500-1800). Natural history owes much to the tradition of assembling cabinets of curiosity in which natural specimens were collected alongside objects with geological, ethnographic, and artistic significance. In this period, the refinement of printed images revolutionized the observational sciences. Increasingly sophisticated woodcuts and eventually engravings, which could be augmented with hand coloring, largely superseded hand-drawn images, more crude woodcuts, and verbal descriptions in scientific publications, while also appealing to artists and art lovers."
"Thursday, August 31, 2017",All Day,"Krannert Art Museum Main Level, Rosann Gelvin Noel Annex, Light Court, and West Gallery",KAM Exhibit | Propositions on Revolution (Slogans for a Future),This exhibition takes the centennial of the Russian Revolution as an occasion to think about revolution as a broad category. It adopts a working method employed by early twentieth-century political organizers who co-authored slogans as a brainstorming device for developing consciousness of their contemporary situation and consensus about how to move forward.
"Thursday, August 31, 2017",All Day,Krannert Art Museum,KAM Exhibit | World on the Horizon: Swahili Arts Across the Indian Ocean,"World on the Horizon: Swahili Arts Across the Indian Ocean will be the first major traveling exhibition dedicated to the arts of the Swahili coast and their historically deep, fluid, and enduring connections to eastern and central Africa and the port towns of the western Indian Ocean world. The exhibition will offer audiences an unprecedented opportunity to view over 100 artworks brought together from public and private collections in East Africa, Europe, Oman, and the United States."
"Thursday, August 31, 2017",All Day,"Krannert Art Museum Main level, Rosann Gelvin Noel Gallery",KAM Exhibit | 2017 School of Art + Design Faculty Exhibition,"The 2017 Annual Faculty Exhibition will mark the 92nd year of longstanding collaboration between the School of Art + Design and Krannert Art Museum to showcase current work by studio faculty teaching in the School of Art + Design. Works on view will include painting, printmaking, ceramics, sculpture, photography, jewelry, metals, new media, graphic design, and industrial design."
"Friday, September 01, 2017",1:00 pm,Meet at the IEI,Campus Tour,
"Friday, September 01, 2017",2:00 pm,144 Loomis,"Dr. Radek Erban, Mathematical Institute at the University of Oxford, ""Multiscale methods for modelling intracellular processes""",
"Monday, September 04, 2017",7:00 pm,"Art Theater, Champaign","Soviet Sci-Fi Film Series: Andrei Tarkovsky’s Stalker, 1979",
"Tuesday, September 05, 2017",12:00 pm,"Asian American Cultural Center, 1210 W. Nevada, Urbana",The Problem of Cultural Appropriation:  The Culinary Case,"Asian American Cultural Center's Fall 2017 Food for Thought will begin this Tuesday, September 5th from 12pm-1pm. Food for Thought, part of the Office of Inclusion and Intercultural Relation's Lunch on Us series, is a weekly noontime discussion focused on topics relevant to the Asian and Asian American community. "
"Tuesday, September 05, 2017",12:30 - 1:30 pm,ARCH 302,Applied Micro Research Lunch,
"Tuesday, September 05, 2017",2:00 - 3:30 pm,101 International Studies Building,The Collapse of the Brazilian New Republic,The aim of this talk is to discuss the collapse of the post-dictatorship historical era in Brazil. We can’t understand the present Brazilian situation without taking into account how Brazil tried to deal with the challenges of a post-dictatorship era. I would like to discuss the Brazilian model of conciliatory policies and its failure by trying to articulate this analysis with the renewal of populist strategies (in Ernesto Laclau’s meaning of the word) in contemporary Latin America.
"Tuesday, September 05, 2017",2:00 pm,Internatinal Studies Building,"Vladimir Safatle, Department of Philosophy, Universidade de São Paulo - The Collapse of the Brazilian New Republic",The aim of this talk is to discuss the collapse of the post-dictatorship historical era in Brazil. We can’t understand the present Brazilian situation without taking into account how Brazil tried to deal with the challenges of a post-dictatorship era.
"Tuesday, September 05, 2017",2:00 pm,101 International Studies Building,Lemann Institute Lecture Series: “The Collapse of the Brazilian New Republic”,
"Tuesday, September 05, 2017",4:00 - 5:30 pm,Atrium,Psyc 290 Poster Fair,Psychology Labs will be recruiting undergraduate students interested in their Labs and earning Psychology credit (Psyc 290). Stop by to discover the many opportunities available!
"Tuesday, September 05, 2017",4:00 pm,1024 Chem Annex,"Kenneth Suslick, UIUC, ""Seminar on Seminars""",
"Tuesday, September 05, 2017",4:00 pm,"International Studies Bldg., Rm 101; 910 S Fifth St.",B.A./M.A. in EU Studies Info Session,"B.A./M.A. in EU Studies Info Session Do not miss the opportunity to pursue this innovative five year degree program for a B.A. degree in the College of Liberal Arts and Science and a M.A. degree in European Union Studies. We will be having an information session about the B.A./M.A. program on 9/5/17 from 4-5pm at International Studies Building, Room 101 (910 S. Fifth Street Champaign, IL 61820). Please feel free to stop by and learn more about how the program works and how current students have been successful in taking advantage of this opportunity to earn a traditionally two-year M.A. degree in one year. Attention Seniors! - It’s not too late to take advantage of this program! Please contact our Academic Coordinator, Neil Vander Most (vanderm1@Illinois.edu), as soon as possible and you can set up a one-on-one meeting to see if this program can fit into your course of study. There is still room in EURO courses for those who have enough open space in their schedules."
"Tuesday, September 05, 2017",7:30 pm,"Orpheum Children's Science Museum 346 N. Neil Street, Champaign",Tatsuya Nakatani Gong Orchestra,"Tatsuya Nakatani, an acoustic sound artist and master percussionist originally from Osaka, Japan returns to Urbana-Champaign as part of Improvisers Exchange, an upcoming CAS initiative. The Nakatani Gong Orchestra offers a unique, transformative experience for performers and audiences as rich harmonies produced from multiple layers of bowed gongs envelop listeners."
"Wednesday, September 06, 2017",2:00 pm,B102 CLSL,"Prof. Nandini Ananth, Cornell University, ""Charge Transfer Dynamics, Excited State Energetics, and Organic Photovoltaics""",
"Wednesday, September 06, 2017",3:00 pm,345 Altgeld Hall,"Actuarial Science Seminar - ""Modeling Dependent Insurance Risks: Customer Loyalty and Risk in Personal Insurance,"" Edward W. Frees, University of Wisconsin-Madison","In the first portion of the talk I discuss the importance of modeling dependencies among insurance risks. I set the stage for this by describing various risk control mechanisms that the insurer has at its disposal and use this platform for describing the types of associations that are of concern to insurers. To model dependencies, I focus on the use of a copula, a probabilistic tool widely used in insurance and other disciplines.   The second portion of the talk, on ""Customer Loyalty and Risk in Personal Insurance,"" is joint work with Catalina Bolancé, Montserrat Guillén, and Emiliano Valdez. This work connects two strands of research on modeling personal (automobile and homeowners) insurance. One strand involves understanding the joint outcomes of separate personal insurance contracts, e.g., do higher automobile claims suggest more severe homeowner claims? A second strand of the literature involves understanding determinants of customer loyalty. For example, we now know that when a customer cancels one insurance contract, he or she is likely to cancel all other contracts soon after. We use copula regression to model the joint outcomes of auto and home claims as well as customer loyalty. Including customer loyalty, or duration with the company, is complicated because of the censoring of this time variable as well as the discreteness. Although customers may cancel the contract at any time, cancellation typically occurs at contract renewal, making this variable essentially a discrete outcome. Composite likelihood and generalized method of moments techniques allow us to address the special features of this data structure."
"Wednesday, September 06, 2017",3:30 pm,307 Gregory Hall,FACULTY MEETING,Monthly Faculty Meeting
"Wednesday, September 06, 2017",4:00 - 6:00 pm,Lucy Ellis Lounge and the Atrium of the Foreign Languages Building,Fall 2017 Faculty-Staff Reception,
"Wednesday, September 06, 2017",6:00 - 8:00 pm,"3253 W Wilson, Chicago, IL",Social Justice Forum / Foro de Justicia Social,"      Join Autonomous Tenants Union and Insurgent Midwest Project in welcoming organizers from Housing Assembly in Cape Town, South Africa to Chicago. / Acompañea el Sindicato Autonomo de Inquilines y Projecto Insurgente del Medio Oeste en nuestro evento de bienvenida para la Asamblea de Vivienda de ciudad del cabo en Sudafrica que esta visitando a Chicago.   We invite all Chicago-based social justice groups to share in conversation about their specific struggles. / Invitamos a todas las organizaciones de justicia social de Chicago que se incorporen a esta conversacion sobre nuestras luchas y experiencias colectivas.   At this forum, we hope to share stories of our struggles, tactics of resistance, and discuss new and existing ways to build forms of solidarity across the city and the globe. / En este foro, esperamos poder compartir nuestras historias de lucha, y nuestras tacticas de resistencia, tambien como discutir como construir solidaridad atraves de la ciudad e Internacionalmente.      Spanish interpretation will be provided. Refreshments will be served. Childcare will be provided. / Habra interpretacion en español. Habra refrescos y aperitivos. Cuidado de niñxs estara disponible   https://insurgentmidwest.wordpress.com     "
"Wednesday, September 06, 2017","6:30 pm  Reception at 6:30pm, Address at 7:30pm","Knight Auditorium, Spurlock Museum",The Russian Revolution as the Mirror of Third World Aspirations (1917 Event Series Opening Gala),"This talk by Vijay Prashad (Chair of South Asian History and Professor of International Studies at Trinity College) is the Opening Gala of the 1917/2017 Event Series.  What did the Russian Revolution look like from India or Egypt or Southern Africa? What aspirations did it carry, what sentiment did it hold for people held in thrall of European colonialism? What then did '1917' mean to the emergent Third World Project?"
"Wednesday, September 06, 2017",7:30 pm,"Knight Auditorium, Spurlock Museum","[1917/2017 Series] ""The Russian Revolution as the Mirror of Third World Aspirations""","""The Russian Revolution as the Mirror of Third World Aspirations""  By Professor Vijay Prashad Wednesday, September 6Knight Auditorium, Spurlock MuseumReception at 6:30pm, Address at 7:30pmA Center for Advanced Study/MillerComm Event This event is part of the event series entitled “1917: Ten days that shook the world / 2017: Ten days that shake the campus”. More information is available here."
"Wednesday, September 06, 2017",7:30 pm,"Spurlock Museum (600 S. Gregory St., Urbana, IL 61801)","CAS/MillerComm Lecture: Vijay Prashad, ""The Russian Revolution as the Mirror of Third World Aspirations""","What did the Russian Revolution look like from India or Egypt or Southern Africa? What aspirations did it carry, what sentiment did it hold for people held in thrall of European colonialism? Why was it that these anti-colonial movements celebrated when Japan defeated the Tsarist forces in 1904 and then when the ordinary Russian people rose up in 1905? Why did Gandhi, sitting in South Africa, praise the rebels of 1905 and see in them something to emulate? What then did ""1917"" mean to the emergent Third World Project? These are the questions central to this presentation. Vijay Prashad is the George and Martha Kellner Chair of South Asian History and Professor of International Studies at Trinity College. He is the author of fifteen books, most recently The Death of the Nation and the Future of the Arab Revolution (California, 2016), and the editor of eighteen books, most recently Will The Flower Slip Through the Asphalt: Writers Respond to Capitalist Climate Change (LeftWord, 2017), which has contributions from Naomi Klein, Amitav Ghosh, Rafia Zakaria, Susan Abulhawa and others. Two of his books - Karma of Brown Folk and Everybody Was Kung Fu Fighting - were chosen by the Village Voice as books of the year. He writes regularly for Frontline (India), The Hindu (India), BirGün (Turkey) and Alternet (USA). In addition, he is the Chief Editor of LeftWord Books (New Delhi).   Preceded by a reception, 6:30-7:30 PM, in the lobby and galleries of the Spurlock Museum   Part of a series of events in the 2017-2018 academic year in connection with the ""1917: Ten Days that shook the world / 2017: Ten Days that shake campus"" initative    "
"Wednesday, September 06, 2017",7:30 pm,"Spurlock Museum, 600 S. Gregory, Urbana","CAS/MillerComm Lecture: Vijay Prashad, ""The Russian Revolution as the Mirror of Third World Aspirations""","LCTL Master Calendar: CAS/MillerComm Lecture: Vijay Prashad, ""The Russian Revolution as the Mirror of Third World Aspirations""            What did the Russian Revolution look like from India or Egypt or Southern Africa? What aspirations did it carry, what sentiment did it hold for people held in thrall of European colonialism? Why was it that these anti-colonial movements celebrated when Japan defeated the Tsarist forces in 1904 and then when the ordinary Russian people rose up in 1905? Why did Gandhi, sitting in South Africa, praise the rebels of 1905 and see in them something to emulate? What then did ""1917"" mean to the emergent Third World Project? These are the questions central to this presentation.   Vijay Prashad is the George and Martha Kellner Chair of South Asian History and Professor of International Studies at Trinity College. He is the author of fifteen books, most recently The Death of the Nation and the Future of the Arab Revolution (California, 2016), and the editor of eighteen books, most recently Will The Flower Slip Through the Asphalt: Writers Respond to Capitalist Climate Change (LeftWord, 2017), which has contributions from Naomi Klein, Amitav Ghosh, Rafia Zakaria, Susan Abulhawa and others. Two of his books - Karma of Brown Folk and Everybody Was Kung Fu Fighting - were chosen by the Village Voice as books of the year. He writes regularly for Frontline (India), The Hindu (India), BirGün (Turkey) and Alternet (USA). In addition, he is the Chief Editor of LeftWord Books (New Delhi).   Part of a series of events in the 2017-2018 academic year in connection with the ""1917: Ten Days that shook the world / 2017: Ten Days that shake campus"" initative.             "
"Thursday, September 07, 2017",10:00 - 11:15 am,"Room 3115 Lincoln Hall,  702 S Wright Street,  Urbana",Welcome Back!  Sociology Coffee & Donut Hour,"Reconnect with Sociology Faculty, students and friends! More information: soc-advising@illinois.edu"
"Thursday, September 07, 2017",10:15 am - 12:15 pm,"Native American House Conference Room, 1206 West Nevada Street",Supaman: Mid-Morning Workshop,"Fall 2017 Newsletter                Fall 2017 Newsletter                         Native American Hose hosts Apsalooke (Crow) hop hop artist and performer 'Supaman' will facilitate a music-songmaking workshop. Express your identity, about social justice issues meaningful to you, and experiences. Open to all students and RSOs.                            ​                         "
"Thursday, September 07, 2017",11:00 am,"Charles  Miller Auditorium,  CLSL, B102","Molecular & Integrative Physiology Seminar: David A. Bennett, M.D., Rush University, ""Deconstructing the biologic complexity of neurodegenerative diseases""","David A Bennett, M.D., https://www.rushu.rush.edu/faculty/david-bennett-md"
"Thursday, September 07, 2017",12:00 pm,101 International Studies Building,Lecture Series: “The role of conservative press in human rights violations in Chile: The case of El Mercurio newspaper”,
"Thursday, September 07, 2017",12:30 - 1:30 pm,Native American House,Supaman Meet 'n Greet,"                          Christian Takes Gun is Apsalooke: Children of the Large Beaked Bird (Crow Tribe of Indians) and is a hip hop artist, performer, and motivational speaker. Supaman is alcohol and drug free, dedicated to his family, and tribal identity. An award winning artist, Supaman has traveled extensively breaking stereotypes and motivating students. Supaman travels from the Crow Indian Reservation located in Montana. Come hang out at Native American House during this hour and get to know Supaman.                         "
"Thursday, September 07, 2017",2:00 - 3:00 pm,Room 2050 Foreign Languages Building,Chinese Conversation Table,"Chinese Table meets on Thursdays during Fall Semester 2017, beginning Sept. 7, except for Thursday, Nov. 23."
"Thursday, September 07, 2017",2:00 - 4:00 pm,"David Kinley Hall, Fourth Floor",Political Science Fair,"At the Political Science Fair, students can talk with representatives from the Department of Political Science as well as other offices from across campus! "
"Thursday, September 07, 2017",3:30 pm,106B1 - Engineering Hall,"Statistics Seminar - ""Envelope-Based Sparse Partial Least Squares,"" Zhihua Su, University of Florida.","Abstract: Sparse partial least squares (SPLS, Chun and Keleş, 2010) is a widely used method that performs dimension reduction and variable selection simultaneously in linear regression. Despite its popularity in applied sciences, its theoretical properties are largely unknown. In this paper, we use a connection between envelope models and partial least squares (PLS) to construct an envelope-based SPLS estimator and establish its consistency, oracle property and asymptotic normality. Large-sample scenario and high-dimensional scenario are both addressed. We also derived the envelope-based SPLS estimators under the context of generalized linear models, and discussed its theoretical properties including consistency, oracle property and asymptotic distribution. Our numerical experiments show that the envelope-based SPLS estimator has a better selection and prediction performance over the SPLS estimator in literature. Examples are provided for illustration.  "
"Thursday, September 07, 2017",4:00 - 6:00 pm,"Native American House, 1206 West Nevada Street",Native American House and American Indian Studies Welcome Community Potluck Dinner,"A welcome community event to meet, connect, socialize, and eat. We provide the main dish and we ask the community to prepare a dish to share. A program includes meeting the Interim Director of NAH and AIS, Vice Chancellor Young, President and Vice President of Student Senate, Native American & Indigenous Student Organization, Health Resource Center information booth with health packets available, and door prizes! Asian American Cultural Center will also have their Open House along with the event so come see some performances and meet one another."
"Thursday, September 07, 2017",4:00 pm,116 Roger Adams Lab,"Amgen Lecture: Dr. Matthew Beaver, Amgen Representative, ""An Improved Process for Synthesis of the Epoxyketone Warhead of Carfilzomib""",
"Thursday, September 07, 2017",4:00 pm,1024 Chem Annex,"Ming Lee Tang, University of Carlifornia Riverside, ""A Hybrid Molecular-nanocrystal Platform for Photon Upconversion""",
"Thursday, September 07, 2017",4:00 pm,"Charles G. Miller Auditorium, B102 Chemical & Life Sciences Laboratory, 601 S. Goodwin Avenue, Urbana","Microbiology Seminar:  Dr. Min Dong, Harvard Medical School -- ""Receptors for Botulinum Neurotoxins and C. difficile toxins""""",
"Thursday, September 07, 2017",5:00 pm,116 Roger Adams Lab,"Amgen Lecture: Prof. Greg Challis, University of Warwick, ""New Frontiers in Biocatalytic C-H Functionalization""",Amgen Lecture
"Thursday, September 07, 2017",5:00 pm,Art@theYInitiative |UNIVERSITYYMCA,Exhibit Opening: “From the Middle East to the Midwest: Evoking Solidarities Across Time & Space” Nasrin Navab and Nahid Navab,"   Art@theYInitiative | UNIVERSITY YMCAExhibition Opening Thursday, September 7, 5pm-7pm Artists Talk at 5:30pm      Exhibition on view through November 2, 2017      Imprisonment of women activists in Tehran’s Evin prison. Bombardment of neighborhoods and cities in Afghanistan and Syria. Looting of national museums and libraries in Iraq. Massacre of Rana Plaza garment factory workers in Bangladesh. The art of Navab sisters spring from their social and political struggles against forced gender and social identity in both Iran and in the U.S. In bringing together memories, voices, and struggles, the artworks invoke an urgent need for transnational solidarities.      This exhibition is co-sponsored by the Insurgent Midwest: Transnational Dialogues for a Humane Urbanism project of the Humanities without Walls Consortium. It is held in conjuncture with the symposium titled “Constructing Solidarities for a Humane Urbanism: Ethics, Politics and Challenges in Crossing “Boundaries” held at the UIUC campus on Sept 9 and 10, 2017. For more see https://insurgentmidwest.wordpress.com/events/            "
"Thursday, September 07, 2017",5:30 pm,"Auditorium (room 62), Krannert Art Museum (500 East Peabody Drive, Champaign)","Isabel Hofmeyr - ""A History of the Indian Ocean World in Five Objects""","Isabel Hofmeyr (Professor of African Literatures, University of the Witwatersrand)   Professor Hofmeyr will provide an accessible history of the Indian Ocean world by focusing on five objects: a tombstone in Yemen; a piece of fabric from inland southern Africa; a ship, HMS Columbine; a world famous book (Gandhi’s Hind Swaraj); and a jelly fish. Each object will illuminate a set of transregional networks while throwing light on the forms of knowledge and intellectual creativity that transoceanic mobility and connectivity make possible.       Part of the CAS/MillerComm Lecture Series.       Professor Hofmeyr has been invited in conjunction with the exhibition World on the Horizon: Swahili Arts Across the Indian Ocean opening at Krannert Art Museum on August 31, 2017. World on the Horizon will be the first major traveling exhibition dedicated to the arts of the Swahili coast and their long and enduring connections to eastern and central Africa and the port cities of the Indian Ocean world.   Hosted by: Krannert Art Museum   In conjunction with: Center for African Studies, Center for Global Studies, Center for South Asian and Middle Eastern Studies, Department of Anthropology, Department of Asian American Studies, Department of English, Department of History, Illinois Program for Research in the Humanities, International and Area Studies Libraries, Krannert Center for the Performing Arts, Program in Comparative & World Literature"
"Thursday, September 07, 2017",5:30 pm,"Auditorium (room 62), Krannert Art Museum (500 East Peabody Drive, Champaign)","Isabel Hofmeyr - ""A History of the Indian Ocean World in Five Objects""","Professor Hofmeyr will provide an accessible history of the Indian Ocean world by focusing on five objects: a tombstone in Yemen; a piece of fabric from inland southern Africa; a ship, HMS Columbine; a world famous book (Gandhi’s Hind Swaraj); and a jelly fish. Each object will illuminate a set of transregional networks while throwing light on the forms of knowledge and intellectual creativity that transoceanic mobility and connectivity make possible. Professor Hofmeyr has been invited in conjunction with the exhibition World on the Horizon: Swahili Arts Across the Indian Ocean opening at Krannert Art Museum on August 31, 2017. World on the Horizon will be the first major traveling exhibition dedicated to the arts of the Swahili coast and their long and enduring connections to eastern and central Africa and the port cities of the Indian Ocean world."
"Thursday, September 07, 2017",5:30 pm,"Auditorium (Room 62), Krannert Art Museum, 500 E. Peabody Dr., Champaign","Isabel Hofmeyr - ""A History of the Indian Ocean World in Five Objects""","Professor Hofmeyr will provide an accessible history of the Indian Ocean world by focusing on five objects: a tombstone in Yemen; a piece of fabric from inland southern Africa; a ship, HMS Columbine; a world famous book (Gandhi’s Hind Swaraj); and a jelly fish. Each object will illuminate a set of transregional networks while throwing light on the forms of knowledge and intellectual creativity that transoceanic mobility and connectivity make possible.   Professor Hofmeyr has been invited in conjunction with the exhibition World on the Horizon: Swahili Arts Across the Indian Ocean opening at Krannert Art Museum on August 31, 2017. World on the Horizon will be the first major traveling exhibition dedicated to the arts of the Swahili coast and their long and enduring connections to eastern and central Africa and the port cities of the Indian Ocean world."
"Thursday, September 07, 2017",5:30 pm,"Krannert Art Museum Lower Level, Auditorium (Room 62)",Scholar Talk: World on the Horizon,"""A History of the Indian Ocean World in Five Objects"" will be presented by Isabel Hofmeyr, professor of African Literature, University of Witwatersrand, Johannesburg, and Global Distinguished Professor of English, New York University."
