"Monday, March 27, 2006",3:00 - 4:30 pm,210 Illini Union,The Job Search in Consulting,"This workshop will discuss consulting job search strategies for grad students. It will provide information about how to begin and organize the job search, what strategies are most effective, how to research organizations, and where to find other helpful resources."
"Wednesday, July 15, 2015",5:30 - 8:00 pm,"164 Hamilton AvenuePalo Alto, CA 94301",CS @ ILLINOIS Bay Area Networking Event at Palantir,"Please join the Department of Computer Science and ACM@UIUC on July 15 for an alumni networking event at Palantir in Palo Alto. Meet old friends, make new ones, and learn the latest department and campus news from CS Department Head Rob A. Rutenbar."
"Wednesday, September 02, 2015",10:00 am - 2:00 pm,Siebel Atrium,Research Park Corporate Day,
"Tuesday, September 08, 2015",4:00 - 7:00 pm,Siebel Atrium,TCC After Hours,
"Wednesday, September 09, 2015",7:00 pm,2405 SC,LinkedIn Tech Talk,
"Thursday, September 10, 2015",7:00 pm,1404 SC,Google Tech Talk,
"Monday, September 14, 2015",10:00 am,2405 Siebel Center,"Dr. David Patterson: ""Instruction Sets Want To Be Free: A Case for RISC-V""","Instruction Sets Want To Be Free: A Case for RISC-V Abstract: We start by reviewing 50 years of computer architecture research to show there is now widespread agreement on instruction set architecture (ISA). Unlike other fields, despite this harmony there is no open alternative to proprietary offerings from ARM and Intel. Thus, we propose the RISC-V, which targets Systems on a Chip (SoC). It has   A small base of <50 classic RISC instructions, which runs the full open-source software stack. Opcodes reserved for tailoring an SoC to applications. Instruction extensions optionally included in a SoC. No cost; no paperwork; anyone can use it. Openness to feedback and revision before announcement vs. afterwards. A foundation to evolve the RISC-V slowly based solely on technical reasons determined by voting members.  We then describe 10 RISC-V chips that were built using Agile methods in a new hardware design language (Chisel), which reduces development effort by greatly increasing reuse. Bio: David Patterson joined UC Berkeley nearly 40 years ago. He has been Director of several research labs, chair of Berkeley’s CS Division, chair of the Computing Research Association, and president of ACM. His most successful projects are likely Reduced Instruction Set Computers (RISC), Redundant Arrays of Inexpensive Disks (RAID), and Network of Workstations (NOW), all of which helped lead to multibillion-dollar industries. This research led to many papers, six books, and about 35 honors for him and his friends, including election to the National Academy of Engineering, the National Academy of Sciences, and the Silicon Valley Engineering Hall of Fame. He also shared the IEEE von Neumann Medal and the NEC C&C Prize with John Hennessy, co-author of two of his books and president of Stanford University."
"Monday, September 14, 2015",10:00 am - 2:00 pm,Siebel Atrium,Yahoo Corporate Day,
"Monday, September 14, 2015",6:00 pm,2405 SC,Optiver Tech Talk,
"Monday, September 14, 2015",6:00 pm,1404 SC,Yahoo UCHUG Meeting,
"Monday, September 14, 2015",7:00 pm,1109 SC,Bloomberg Tech Talk,
"Tuesday, September 15, 2015",2:00 - 5:00 pm,Atrium,Northern Trust Corporate Day,
"Tuesday, September 15, 2015",6:00 pm,2405 SC,Northern Trust Tech Talk,
"Wednesday, September 16, 2015",10:00 am - 2:00 pm,Siebel Atrium,Delphix Corporate Day,
"Wednesday, September 16, 2015",6:00 pm,2405 SC,Delphix Tech Talk,
"Thursday, September 17, 2015",5:00 pm,1013 ECEB,Flurry&Yahoo: At the Intersection of Mobile and Big Data,
"Thursday, September 17, 2015",6:00 pm,2405 SC,Citadel Tech Talk,
"Monday, September 21, 2015",4:00 pm,2405 Siebel Center,"Dr. Wilfred Pinfold"" ""Disruptive Trends in Computational Science""","Abstract: Over the last 10 years trends in science, computing, big data, and technology policy have been driving scientific computing in a new direction. The complexity of scientific and engineering models, the increasing proportion of power going to data movement over calculation, and the variability within computing systems suggest a new computing paradigm. This talk will explore the technical, market, and policy forces driving this new paradigm and the opportunities it is likely to offer computational and data scientists in the next 10 years. Bio: Wilfred Pinfold is a computational scientist who has used computers to model some of the most interesting engineering and scientific challenges of our time. He studies as a Naval Architect at Strathclyde University in Scotland. After some years of designing offshore structures he returned to university to complete his PhD in computational fluid dynamics. He has applied computer simulation to engineering challenges in aerospace, automotive, and offshore structures; scientific challenges in climate modeling, astrophysics, chemistry, and genomics; and control challenges in power grid, smart cities, and large test facilities. Dr. Pinfold retired from Intel Corporation in July 2015 after 23 years. He is on several boards and does consulting in computational science and smart city programs."
"Tuesday, September 22, 2015",10:00 am - 2:00 pm,Siebel Atrium,Predictive Technologies Corporate Day,
"Wednesday, September 23, 2015",10:00 am - 2:00 pm,Siebel Center Atrium,Union Pacific Corporate Day,
"Thursday, September 24, 2015",4:00 pm,Siebel Center Atrium,Celebrating CS@ILLINOIS,T-shirt give-a-way starting at 3:30pm. There will be a short presentation on the CS student groups and then you can talk to each individual group at their table about what they do.
"Thursday, September 24, 2015",7:00 pm,1404 SC,Microsoft Tech Talk,
,7:00 pm,1404 Siebel Center,Fall 2015 Celebration of Excellence,"Please join us on Friday, September 25th as we honor the many outstanding accomplishments of computer science students and faculty. Scholarship, fellowship, and national award winners will be recognized and honored on this night.    "
"Monday, September 28, 2015",5:30 pm,2405 SC,Cisco Tech Talk,
"Thursday, October 08, 2015",6:00 pm,2405 SC,Groupon Tech Talk,
"Monday, October 12, 2015",4:00 pm,2405 Siebel Center,"Christopher Batten: ""Architectural Specialization for Inter-Iteration Loop Dependence Patterns""","Abstract: Hardware specialization is an increasingly common technique to enable improved performance and energy efficiency in spite of the diminished benefits of technology scaling. Exploring hardware specialization requires a vertically integrated research approach spanning applications, compilers, run-times, instruction set design, microarchitectures, and VLSI implementation. In the first part of the talk, I will describe our work on a new architectural design pattern called explicit loop specialization (XLOOPS) based on the idea of elegantly encoding inter-iteration loop dependence patterns in the instruction set. The XLOOPS hardware/software abstraction requires only lightweight changes to a general-purpose compiler to generate XLOOPS binaries and enables executing these binaries on (1) traditional microarchitectures with minimal performance impact, (2) specialized microarchitectures to improve performance and/or energy efficiency, and (3) adaptive microarchitectures that can seamlessly migrate loops between traditional and specialized execution to dynamically trade off performance versus energy efficiency. Our initial results show promising performance improvements compared to simple in-order processors and energy efficiency improvements compared to complex out-of-order processors. In the second part of the talk, I will describe PyMTL and Pydgin, two new Python-based frameworks designed to improve the productivity of vertically integrated computer architecture research. PyMTL leverages the Python programming language to create a highly productive domain-specific embedded language for concurrent-structural modeling and hardware design. The PyMTL framework encourages a philosophy of ""modeling towards layout"" in which a microarchitecture is incrementally refined from a high-level functional-level model, to a timing-approximate cycle-level model, to a bit-accurate RTL implementation. Pydgin is a framework for rapidly developing very fast instruction-set simulators (ISSs) from a Python-based architecture description language. Both frameworks were critical in exploring the XLOOPS architectural design pattern, and we are continuing to leverage these frameworks in our research and teaching. Bio: Christopher Batten is an assistant professor in the School of Electrical and Computer Engineering at Cornell University, where he leads a research group focusing on energy-efficient parallel computer architecture for both high-performance and embedded applications. His work has been recognized with several awards, including an AFOSR Young Investigator Program award (2015), Intel Early Career Faculty Honor Program award (2013), an NSF CAREER Award (2012), a DARPA Young Faculty Award (2012), and an IEEE Micro Top Picks selection (2004). His teaching has been recognized with a Michael Tien '72 Excellence in Teaching Award (2013) and a James M. and Marsha D. McCormick Award for Outstanding Advising of First-Year Engineering Students (2013). Prior to his appointment at Cornell, Batten received his PhD in electrical engineering and computer science from the Massachusetts Institute of Technology in 2010. He received an M.Phil. in engineering as a Churchill Scholar at the University of Cambridge in 2000, and received a BS in electrical engineering as a Jefferson Scholar at the University of Virginia in 1999."
"Wednesday, October 14, 2015",5:00 pm,Siebel Atrium,Research Park Tech Talk,
"Thursday, October 15, 2015",6:30 pm,2405 Siebel Center,ThinkB1G Tech Talk,
"Wednesday, October 21, 2015",5:30 pm,2405 Siebel Center,Optimizely Tech Talk,
"Thursday, October 22, 2015",12:00 pm,2405 Siebel Center,"Joel Poloney: ""An Entrepreneurial Journey and Deeper Look in to Google's AdMob""","Bio: Joel Poloney was an undergraduate working part-time at NCSA when he and his friend Sizhao “Zao” Yang started a new company, Mocha Soft LLC (eventually renamed to MyMiniLife, Inc.). In 2009, the company was acquired by Zynga, where Poloney and the team developed the hit game FarmVille. As Zynga’s senior architect, Poloney helped build out the Shared Tech Group and worked extensively on the common game engine and platform that Zynga used to launch nearly all of its Flash-based games, including FarmVille, FrontierVille, CityVille, Treasure Isle, CastleVille, and Hidden Chronicles. At the end of 2011, Poloney left Zynga to form a new startup with Illinois classmate and co-founder of MyMiniLife, Amitt Mahajan. Based in the Bay Area, Red Hot Labs built Toro, an automated mobile marketing solution for Facebook. Red Hot Labs was acquired by Google in 2015, and Poloney now works as a tech lead on Google's AdMob product. Occasionally, Poloney invests in promising seed-stage startup companies. Abstract: Entrepreneurship is often difficult, and successes are rare. There is no right or wrong way to begin building a company, but there are many pitfalls along the way. When is the right time to start a company? Having founded multiple successful companies, Joel Poloney will discuss the life of an entrepreneur, touching on a variety of subjects such as fundraising, hiring, pivoting, and exiting. The second half of this talk will discuss in depth the history behind and the technology that powers Google’s mobile display advertising product, AdMob. AdMob is a smart platform for pure mobile application developers to monetize (through AdSense), promote (through AdWords), and analyze (through Google Analytics) their apps. "
"Thursday, October 22, 2015",5:00 pm,"First floor atrium, Siebel Center",Women in Computer Science Alumni & Student Dinner,
"Thursday, October 22, 2015",7:00 pm,2405 Siebel Center,Women in Computer Science Keynote Address,"Nancy Amato  Dr. Nancy Amato is Unocal Professor of CS and Engineering (CSE) at Texas A&M University, where she co-directs the Parasol Lab. Her research interests include: motion planning and robotics, computational biology and geometry, and parallel and distributed computing. During her 20-year tenure at Texas A&M, she has graduated 16 PhD students, most of whom work in academia or research labs; 25 masters students; and she has worked with more than 100 undergraduates and 10 high school students. She has received a number of honors from Texas A&M for her teaching, including the 2015 CSE Award for Graduate Teaching Excellence, the 2013 Betty M. Unterberger Award for Outstanding Service to Honors Education, and a 2010 and 2011 Association of Former Students Distinguished Achievement Award for Teaching. In addition, Amato received the 2013 IEEE Hewlett-Packard/Harriet B. Rigas Award, which recognizes an outstanding woman educator, for increasing the participation of under-represented members in the computing research community. In 2014, the Computing Research Association presented Amato with the A. Nico Habermann Award for being a tireless and highly effective leader of programs that engage women and underrepresented minorities in computing research, particularly the CRA-W Distributed Research Experiences for Undergraduates program. She is a Fellow of both the IEEE and the American Association for the Advancement of Science for her contributions to the algorithmic foundations of motion planning in robotics and computational biology. She earned bachelor degrees in economics and mathematical sciences from Stanford and her master’s degree in CS from Berkeley. At Illinois, she studied under former CS/ECE Professor Franco Preparata.  Lynn Reedy A successful technology executive, Lynn Reedy (BS Math & CS ‘77) has worked in software and software development her entire career. As senior vice president and CTO at eBay for seven years (1999-2006), she lead the complete redesign of the company’s website—both hardware and software—without disrupting the auction site’s operations. She was specifically responsible for all of the initiatives that pertained to the company's work in software development, product specification, user interface design, usability testing, architecture and release management. Prior to working at eBay, Reedy was chief information officer for seven years at Miller Freeman, which was a trade show producer and publisher of technical and industry-specific magazines. While there, she implemented strategic business systems and developed the company's Internet strategy for more than 200 Web sites. Earlier in her career, Reedy worked for Andersen Consulting and Amdahl Corporation in a variety of management roles. In addition to her CS degree, Reedy earned an MBA from Santa Clara University in 1991."
"Friday, October 23, 2015",3:00 pm,1404 Siebel Center*Overflow in 2405 Siebel Center*The talk will be streamed live beginning at 2:55 p.m.,"Andrew Chi-Chih Yao: ""Quantum Computing: A Great Science in the Making""","Abstract: In recent years, the scientific world has seen much excitement over the development of quantum computing, and the ever increasing possibility of building quantum computers. Is quantum computing for real? What’s the advantage of quantum computing? What are the secrets in the atoms that could potentially unleash such enormous power, to be used for computing and information processing? In this talk, we will take a look at quantum computing, and make the case that we are witnessing a great science in the making.  Bio: Andrew Chi-Chih Yao was born in Shanghai, China and grew up in Taiwan. He received a BS in Physics in 1967 from National Taiwan University, PhD in Physics from Harvard University in 1972, and PhD in Computer Science from the University of Illinois in 1975. From 1975 onward, Yao served on the faculty at MIT, Stanford, UC Berkeley and, during 1986 – 2004, at Princeton University as William and Edna Macaleer Professor of Engineering and Applied Science. In 2004, he left Princeton to join Tsinghua University in Beijing. He is currently the Dean of IIIS (Institute for Interdisciplinary Information Sciences) at Tsinghua; he is also a Distinguished Professor-at-Large at the Chinese University of Hong Kong. At Tsinghua University, Yao founded IIIS and built it into an interdisciplinary research center, including a cutting-edge quantum computing laboratory. The elite undergraduate program started by Yao in 2005 (fondly nicknamed the “Yao Class” by students) has produced outstanding graduates in computer science, eagerly sought after by first-rate graduate schools everywhere. Yao’s research interests are in the theory of computation and its applications, including cryptography, communication, quantum computing and algorithmic economics. He is recipient of the prestigious A.M. Turing Award in year 2000 for his groundbreaking contributions to the theory of computation. He has also received numerous other honors and awards, including the George Polya Prize (1987), the Donald E. Knuth Prize (1996), and honorary degrees from the City University of Hong Kong , the Hong Kong University of Science and Technology, the Chinese University of Hong Kong, the University of Waterloo, the University of Macau, and the Hong Kong Polytechnic University. He is a member of the US National Academy of Sciences, the American Academy of Arts and Sciences, the Chinese Academy of Sciences, and Academia Sinica."
"Friday, October 23, 2015",5:30 pm,"I Hotel and Conference Center  1900 S. First StreetAlma Mater RoomChampaign, Illinois   ",CS @ Illinois Alumni Awards,"Please join us in recognizing these alumni and faculty whose contributions to the field have brought distinction to themselves, the department, and the university. 2015 HONOREES Distinguished Alumni Achievement: Rick Cattell, Jackson Hu, Pete Koomen, Lynn Reedy, and Russ Simmons Distinguished Alumni Educator: Nancy Amato, Luis Ceze, Apu Kapadia, and Paul Saylor Distinguished Alumni Service: Bill Dunn and Dave Paola C.W. Gear Outstanding Junior Faculty: Paris Smaragdis David J. Kuck Outstanding Thesis: John Criswell (PhD) and Cosmin Rădoi (MS)"
"Tuesday, November 03, 2015",12:00 pm,3403 Siebel Center,Engineer in Residence: Scott Fisher,"Scott Fisher (MS CS ’76) has had a career that spans R&D as a member of a team developing a new computer and operating system, application architect and developer, leader for three ERP implementations, and IT management.  Fisher has worked for a number of leading technology companies, such as Digital Equipment Corporation, Philips NV, Remmele Engineering, and Minco. Since 2008 he has been with Ecolab, a global leader in water, hygiene, and energy technologies and services. At Ecolab Fisher manages the IT group supporting the company’s largest sales division. His team develops software to collect data from industrial controllers, the IoT, and manages chemistry and regulatory data. He will talk about what Illinois has meant to computer science, the computer industry, IT in business, and what to consider in your work and how to get that job. Lunch provided by Noodles and Company"
"Wednesday, November 04, 2015",6:00 pm,2405IBM,Tech Talk,
"Tuesday, November 17, 2015",11:00 am,2405 Siebel Center,"Dr. David Karger: ""Creating User Interfaces that Entice People to Manage Better Information""","Abstract: Much research in information management begins by asking how to manage a given information corpus. But information management systems can only be as good as the information they manage. They struggle and often fail to correctly infer meaning from large blobs of text and the mysterious actions and demands of users. And they are useless for managing information that is never captured. Instead of accepting the existing information as an immutable condition, I will argue that there are significant opportunities to help and motivate people to improve the quality and quantity of information their tools manage, and to exploit that better information to benefit its users. The greatest challenge in doing so is developing systems, particularly user interfaces that overcome humans’ perverse reluctance to invest small present-moment effort for large future payoffs. Effective systems must minimize the effort needed to record high-quality information and maximize the perceived future benefits of that information investment. I will support these ideas with examples covering structured data management and presentation, notetaking, collaborative filtering, and social media. Bio: David R. Karger is a Professor of Electrical Engineering and Computer Science at MIT's Computer Science and Artificial Intelligence Laboratory. Since earning his PhD at Stanford University in 1994, he has contributed to many areas of computer science, publishing in algorithms, machine learning, information retrieval, personal information management, networking, peer to peer systems, coding theory, and human-computer interaction. A general interest has been to make it easier for people to create, find, organize, manipulate, and share information. He formed and leads the Haystack group to investigate these issues. The group researches tools that get out of the way, flexing and personalizing their representations and interfaces to reflect the needs of their users. Karger is particularly interested in the large gap between the flexible, highly individualistic approaches people take to managing information in the real world and the narrow, rigid, impersonal workflows into which they are forced by existing computer tools."
"Tuesday, November 17, 2015",5:00 - 7:00 pm,Siebel Center Atrium,Research Park Showcase Event,
"Tuesday, December 01, 2015",4:00 pm,2405 Siebel Center,"Dr. Daphne Koller: ""MOOCs Turn 4: What Have We Learned?""","It has been nearly four years since the first MOOCs (massive open online courses) were offered by Stanford University. MOOCs are now offered to tens of millions of learners worldwide, by hundreds of top universities. MOOCs are no longer an experiment—the learning, reach, and value they offer are now a reality. I will show how MOOCs provide opportunities for open-ended projects, intercultural learner interactions, and collaborative learning. I will discuss some of data that we are collecting from MOOCs, and what we are learning from these data about both courses and learners. I’ll also describe examples of the kind of transformative impact that can be derived from providing millions of people with access to the world’s best education. Daphne Koller is the president and co-founder of Coursera, the largest open online education provider, with more than 15 million registered learners worldwide. Koller leads the growth and nurturing of Coursera's partnerships with over 130 universities and educational institutions. Previously, she was the Rajeev Motwani Professor of Computer Science at Stanford University, where she served on the faculty for 18 years. She is the author of over 180 refereed publications appearing in venues such as Science, Cell, and Nature Genetics. Koller was recognized as one of TIME Magazine’s 100 most influential people in 2012 and Newsweek’s 10 most important people in 2010. She has been honored with multiple awards and fellowships during her career, including the Sloan Foundation Faculty Fellowship in 1996, the ONR Young Investigator Award in 1998, the IJCAI Computers and Thought Award in 2001, and the MacArthur Foundation Fellowship in 2004. Koller was inducted into the National Academy of Engineering in 2011 and elected a fellow of the American Academy of Arts and Sciences in 2014."
"Tuesday, December 08, 2015",10:00 am,2405 Siebel Center,"Dr. Timothy Chan: ""Geometric Data Structures: A Whirlwind Tour""","Abstract: Although data structures in computational geometry have been studied for nearly four decades, recent years have seen exciting new developments that deepen our theoretical understanding of some of the most fundamental problems in the area. In this talk, I will survey work on a number of these core problems, including (static and dynamic) 2D point location, 2D nearest neighbor searching, and orthogonal and nonorthogonal range searching. If time permits, I will also mention some unexpected applications of geometric data structures, to text indexing and all-pairs shortest paths. Bio: Timothy Chan is a Professor of Computer Science at the University of Waterloo. He received his BA from Rice University in 1992 and his PhD from the University of British Columbia in 1995. He has broad interests in algorithms and data structures, and he is especially known for his work in computational geometry. He was a winner of the NSERC Doctoral Prize, was an invited plenary speaker for the ACM-SIAM Symposium on Discrete Algorithms (2011), has served on numerous program committees, and is currently on the editorial board of six journals, including Discrete and Computational Geometry, ACM Transactions on Algorithms, and SIAM Journal on Computing."
"Thursday, January 21, 2016",2:00 pm,"First Floor Atrium, Thomas M. Siebel Center",Einstein Bros Bagels Grand Opening,Come join Einstein Bros Bagels for their ribbon cutting ceremony. Refreshments and giveways will be provided.
"Friday, February 05, 2016",9:00 am,Siebel Center,ADSA Spring Data Summit,"For details, please visit summit.adsauiuc.com"
"Monday, February 08, 2016",4:00 - 7:00 pm,"ECE Building, 306 N. Wright St.",TCC After Hours,
"Tuesday, February 09, 2016",10:00 am,2405 Siebel Center,"David Chu: ""In Pursuit of Low-Latency Interactions on Mobile Devices""","Abstract: Human attention is a scarce resource, but when available, it can also be wonderfully perceptive. My research seeks to understand: what does it take for mobile devices—power-constrained as they are –to operate at the speed of human perception? And what new opportunities emerge as a result?  Via a pair of vignettes, I illustrate two such low-latency mobile systems. The first focuses on app streaming, an emerging app execution model in which remote servers execute logic and rendering on behalf of thin clients. App streaming promises any device access to any app at any time. Unfortunately, the reality is that wide-area network latencies often exceed thresholds above which many interactive apps such as games tend to be deemed too slow. In response, I describe Outatime, a speculative execution system for app streaming that masks network latency. In Outatime, the server renders speculative frames of future possible outcomes, delivering them to the client one entire roundtrip early, and recovers quickly from mis-speculations when they occur. Clients perceive little latency. Outatime has been implemented on two high-quality, commercially-released twitch-based games. Users report strongly preferring Outatime to standard streaming, since Outatime delivers real-time interactivity as fast as—and in some cases, even faster than—traditional local client-side execution. In a second example of low-latency interaction, I describe a Kinect-like device tracking system, FAR. Unlike Kinect, FAR is portable, requiring only the phones in our hands. Yet FAR performs continuous, fast and accurate phone-to-phone localization that matches the (often very fast) speed and sensitivity of human movement. In fact, FAR's accuracy is comparable to—and in some cases even superior to—that of Kinect. Lab trials and many real world deployments indicate that FAR can fully support dynamic human motion in real-time. Bio: David Chu is a researcher in Microsoft's Mobility and Networking Research Group. His research interests are in mobile systems and applications, cyber-physical systems, sensing systems, ubiquitous computing, and applied machine learning. The main thrust of David's current work is toward low-latency perception-aligned mobile systems. He received the Best Paper award in MobiSys 2015, the Best Paper nomination in MobiSys 2012, the Best Demo award in MobiSys 2014, and the Best Demo nomination in SenSys 2011. David's research has appeared in TechCrunch, PC Magazine, GameSpot, Ars Technia, Slashdot, The Verge, Engadget, and Wired. At Microsoft, David has contributed to Windows and Windows Phone, Xbox and HoloLens. David received his BS from the University of Virginia in 2004; and his MS and PhD from the University of California, Berkeley, in 2005 and 2009, respectively, while an NSF Graduate Research Fellow."
"Monday, February 15, 2016",10:00 am,2405 Siebel Center,"Chris Fletcher: ""The Ascend Secure Processor: Concept to Silicon Implementation""","Privacy and integrity of data are huge problems in cloud computing and the emerging Internet of Things. From financial and medical information to your physical location, sensitive data is stored and computed upon not only in the cloud but in devices all around us. Computation requires private data to be exposed in the clear, where it may be attacked by malicious applications, hypervisors, operating systems or those with physical access to the computation. In this talk, I will describe Ascend, a secure processor that in different form factors can improve security in these modern settings. First, I will describe several surprising ways that ideas in computer architecture were crucial not only to improve performance, but also to enable new and useful security trade-offs. Second, I will describe a real and working Ascend chip, taped out in 32 nm silicon, as well as the low-level challenges that arise when cryptographic algorithms are implemented in real hardware. Third, I will describe how we made theoretic contributions to the cryptographic foundations underpinning Ascend in a more general setting. Bio: Chris Fletcher is a PhD candidate working with Srini Devadas at the Computer Science and Artificial Intelligence Lab at MIT. While at MIT, his work has spanned taping out a working secure processor in silicon to inventing asymptotically better cryptographic algorithms. This and related work has been recognized with two best paper awards, named as one of ten ""World Changing Ideas"" by Scientific American in 2013, and has been published in top computer architecture, systems and security conferences."
"Tuesday, February 16, 2016",10:00 am,2405 Siebel Center,"Huy Lê Nguyễn: ""Small Summaries, Efficient Algorithms and Fundamental Limits""","Challenges abound in modern large scale data analysis, ranging from the sheer volume of the data to its complex structure and the need for timely responses. A promising common approach centers on capturing key information from the data using concise representations that can be constructed in a distributed manner or from an evolving stream of data. In this talk, we will illustrate both the power and limitations of this approach using three research vignettes. In the first example, we describe an algorithmic framework for fundamental linear algebra problems based on short summaries. In the second example, we design distributed algorithms for a family of non-convex problems arising in learning applications. In the third example, we show that even basic statistical estimation tasks require large summaries. Bio: Huy Le Nguyen is a Research Assistant Professor at the Toyota Technological Institute at Chicago (TTIC). His research interests center on building theoretical foundation for processing modern large data sets. He has worked on dimensionality reduction, streaming algorithms, distributed algorithms, and their applications in machine learning. Huy received his BS in computer science and mathematics and MEng in computer science from MIT in 2008 and 2009, respectively, and his PhD in Computer Science from Princeton University in 2014. From 2014 to 2015, he was a Google Research Fellow at the Simons Institute at UC Berkeley."
"Wednesday, February 17, 2016",10:00 am,Seibel Center Atrium,Yelp Cororate Day,
"Wednesday, February 17, 2016",10:00 am,2405 Siebel Center,"Joseph Bonneau: ""Cryptographic Transparency""","Traditionally, cryptography aims to eliminate trusted authorities and reduce security to computational assumptions: the system is secure as long as attackers can't guess a random key or solve a hard mathematical problem. This talk will discuss an alternate approach: retain centralized authorities but use cryptography to provide transparency that they are behaving correctly. I'll present two examples: ensuring a public key server is serving keys consistently and ensuring a Bitcoin exchange controls enough funds to be solvent. Reasoning about the security of these systems requires a more holistic approach, modeling user actions and economic incentives. Bio: Joseph Bonneau is a Postdoctoral Researcher at Stanford University and a Technology Fellow at the Electronic Frontier Foundation. His research focuses on cryptography and security protocols, particularly how they interact with human and organizational behavior and economic incentives. Recently he has focused on Bitcoin and related cryptocurrencies and secure messaging tools. He is also known for his work on passwords and web authentication. He received a PhD from the University of Cambridge under the supervision of Ross Anderson and an BS/MS from Stanford under the supervision of Dan Boneh. Last year he was as a Postdoctoral Fellow at CITP, Princeton and he has previously worked at Google, Yahoo, and Cryptography Research Inc."
"Thursday, February 18, 2016",10:00 am,2405 Siebel Center,"Haipeng Luo: ""Optimal and Adaptive Online Learning""","Online learning is one of the most important and well-established learning models in machine learning. Generally speaking, the goal of online learning is to make a sequence of accurate predictions “on the fly” when interacting with the environment. Online learning has been extensively studied in recent years, and has also become of great interest to practitioners due to its applicability to large scale applications such as advertisement placement and recommendation systems. In this talk, I will present novel, optimal and adaptive online learning algorithms for three problems. The first problem is online boosting, a theory of boosting the accuracy of any existing online learning algorithms; the second problem is on combining expert advice more efficiently and adaptively when making online predictions; the last part of the talk is about using data sketching techniques to obtain efficient online learning algorithms that make use of second order information and have robust performance against ill-conditioned data. Bio: Haipeng Luo is currently a fifth year graduate student working with Prof. Rob Schapire at Princeton. His main research interest is in theoretical and applied machine learning, with a focus on adaptive and robust online learning and its connections to boosting, optimization, stochastic learning and game theory. He won the Wu Prize for Excellence and two best paper awards (ICML and NIPS) in 2015."
"Thursday, February 18, 2016",4:00 pm,2405 Siebel Center,"Dr. Jennifer Widom: ""Magic Moments in Research and Teaching""","Abstract: Over a career of 30 years of computer science research and 20 years of teaching, a few magic moments have occurred. On the research side, I'll recount some specific challenges and delineate a set of principles that have become career-long basic tenets of my approach to research. On the education side, I'll revisit the unforgettable experience of creating and teaching one of Stanford's first free online classes, which helped launch the MOOC revolution that continues today. Bio: Jennifer Widom is the Fletcher Jones Professor of Computer Science and Electrical Engineering at Stanford University, and the Senior Associate Dean for Faculty and Academic Affairs in Stanford's School of Engineering. She served as chair of the Computer Science Department from 2009-2014. Jennifer received her Bachelor's degree from the Indiana University Jacobs School of Music in 1982 and her Computer Science PhD from Cornell University in 1987. She was a Research Staff Member at the IBM Almaden Research Center before joining the Stanford faculty in 1993. Her research interests span many aspects of nontraditional data management. She is an ACM Fellow and a member of the National Academy of Engineering and the American Academy of Arts & Sciences; she received the ACM-W Athena Lecturer Award in 2015, the ACM SIGMOD Edgar F. Codd Innovations Award in 2007, and a Guggenheim Fellowship in 2000. She has served on a variety of program committees, advisory boards, and editorial boards. This is a Donald B. Gillies Memorial Lecture"
"Monday, February 22, 2016",10:00 am,2405 Siebel Center,"Dr. Manos Kapritsos: ""Sustainable Reliability for Distributed Systems""","Abstract: Reliability is a first-order concern in modern distributed systems. Even large, well-provisioned systems such as Gmail and Amazon Web Services can be brought down by failures, incurring millions of dollars of cost and hurting company reputation. Such service outages are typically caused by either hardware failures or software bugs. We have developed various techniques for dealing with both kinds of failures (e.g., replication, software testing), but those techniques come at a significant cost. For example, our replication techniques for handling hardware failures are incompatible with multithreaded execution, forcing a stark choice between reliability and performance. As for guarding against software failures, our only real option today is to test our system as best we can and hope we have not missed any subtle bugs. In principle there exists another option, formal verification, that fully addresses this problem, but its overhead in both raw performance and programming effort is considered way too impractical to adopt in real developments.  In this talk, I make the case for Sustainable Reliability, i.e., reliability techniques that provide strong guarantees without imposing unnecessary overhead that limits their practicality. My talk covers the challenges faced by both hardware and software failures and proposes novel techniques in each area. In particular, I will describe how we can reconcile replication and multithreaded execution by rethinking the architecture of replicated systems. The resulting system, Eve, offers an unprecedented combination of strong guarantees and high performance. I will also describe IronFleet, a new methodology that brings formal verification of distributed systems within the realm of practicality. Despite its strong guarantees, IronFleet incurs a very reasonable overhead in both performance and programming effort. Bio: Manos Kapritsos is a postdoctoral researcher at Microsoft Research in Redmond, Washington. He received his PhD from the University of Texas at Austin in 2014. His research focuses on designing reliable distributed systems, by applying fault-tolerant replication to combat machine failures and using formal verification to ensure software correctness."
"Tuesday, February 23, 2016",10:00 am,2405 Siebel Center,"Matus Telgarsky: ""Representation in Machine Learning: The Benefits of Depth""","Abstract: A fundamental design decision in machine learning is the concrete way in which prediction functions are represented. This talk will discuss two of the most common choices, along with some of their consequences. First is the family of linear representations, for instance as used in boosting, which approximate complicated functions by adding together many simple functions. Second is the family of layered representations, for instance as used in neural networks, where simple functions may be not only added but also composed. The key result in this second section is that while linear and few-layered representations can approximate any function, in doing so they can require exponentially as many simple functions as a many-layered representation. To close, the talk will cover many avenues for future work. Bio: Matus Telgarsky obtained his PhD in Computer Science at UCSD in 2013 under Sanjoy Dasgupta; while there, his research focused primarily upon optimization and statistical aspects of unconstrained and unregularized algorithms (e.g., boosting), and to a lesser extent clustering. Thereafter he has been a postdoctoral researcher at Rutgers University and the University of Michigan, as well as a consulting researcher at Microsoft Research in New York City; his most recent research focus has been representation and nonconvex optimization."
